Row Labels;Sum of q2_gms
6,66E+16;2857.22
6,66E+16;4902.79
6,67E+16;259
6,67E+15;46018.26
6,67E+16;1590
6,67E+16;2749.99
6,67E+16;10500
6,67E+16;0
6,67E+16;0
6,68E+16;600
6,68E+15;3320
6,68E+16;3276.71
6,68E+14;810
6,68E+16;0
6,69E+16;5533
6,69E+16;24083.39
6,69E+16;78378.76
6,70E+16;9223
6,70E+16;37028.77
6,70E+16;1000
6,70E+16;38564.5
6,70E+16;1994.53
6,70E+16;18600.67
6,71E+16;1414.96
6,71E+16;0
6,71E+16;0
6,71E+16;538
6,71E+16;0
6,71E+16;77267.94
6,72E+16;3060
6,72E+16;24801.48
6,72E+16;0
6,72E+16;0
6,72E+16;980.85
6,73E+16;899
6,73E+16;229.99
6,73E+16;0
6,73E+16;490
6,74E+16;2508.68
6,74E+16;10247.86
6,74E+16;2399.6
6,74E+16;222137.38
6,74E+16;20131.8
6,74E+16;702
6,74E+16;3230
6,75E+16;25778.61
6,75E+16;1699
6,75E+16;35929.21
6,75E+16;7575.35
6,75E+16;2490
6,76E+16;699.98
6,76E+15;18469.37
6,77E+16;396.46
6,77E+16;1850
6,78E+16;105614.15
6,78E+16;890
6,79E+16;67826.66
6,81E+16;270
6,82E+14;4435.5
6,82E+16;62289.06
6,82E+15;158
6,83E+16;38877.84
6,83E+16;20485
6,83E+16;14050
6,84E+15;1655.13
6,84E+16;5099
6,84E+16;0
6,85E+16;15149
6,86E+16;2200
6,86E+15;8660
6,86E+16;8411.29
6,86E+16;0
6,86E+16;4272
6,86E+16;37535.3
6,86E+16;0
6,86E+15;3225
6,86E+16;474.6
6,86E+16;2899.8
6,87E+16;4062.79
6,87E+16;162025.8
6,87E+16;22582.26
6,87E+16;280
6,87E+15;7765
6,87E+16;829
6,87E+16;4569.1
6,88E+16;1352
6,88E+16;11441.48
6,88E+16;0
6,88E+16;14101.68
6,88E+16;0
6,88E+16;214
6,89E+16;130950
6,89E+16;12207.17
6,89E+16;1433.97
6,89E+16;1179.6
6,89E+16;3445
6,89E+16;368
6,90E+16;330
6,90E+16;0
6,90E+16;0
6,90E+16;7049
6,90E+16;3073.5
6,90E+16;13767.08
6,90E+16;7911.22
6,90E+16;1349.7
6,91E+16;235
6,91E+16;0
6,91E+16;12490
6,91E+16;41156.5
6,92E+14;475
6,92E+16;1600
6,92E+16;1559.6
6,93E+16;1801.3
6,93E+16;13263.3
6,93E+16;1199
6,93E+16;15110.18
6,93E+16;7322
6,93E+16;0
6,93E+16;5999
6,93E+16;12762.76
6,94E+16;13313.4
6,94E+16;10397
6,94E+16;126.77
6,94E+16;0
6,94E+16;41494
6,94E+16;29052.13
6,94E+16;21743.06
6,94E+16;946
6,94E+15;3594
6,94E+16;12827.06
6,94E+16;38225.36
6,94E+15;1939.61
6,94E+16;2197.26
6,94E+16;7491.9
6,95E+16;4448.7
6,95E+16;843
6,96E+16;2848.99
6,96E+16;-6821.94
6,96E+16;999.96
6,96E+16;669.95
6,96E+16;10891.55
6,96E+16;1299
6,96E+16;0
6,97E+16;249.99
6,97E+16;375
6,97E+16;3826
6,97E+16;2179.4
6,97E+16;0
6,98E+16;10816.92
6,99E+15;121.5
6,99E+16;13735.57
6,99E+16;2950
6,99E+16;18121.44
7,00E+14;8174.9
7,00E+16;0
7,00E+16;0
7,00E+16;2521.62
7,00E+16;31331.2
7,00E+16;878.88
7,01E+16;0
7,01E+16;1305.52
7,01E+16;5770
7,01E+16;815.56
7,01E+16;2959.25
7,01E+16;499.8
7,01E+16;783.51
7,01E+16;67871.72
7,01E+16;0
7,02E+16;169.99
7,02E+16;0
7,02E+16;16174.2
7,02E+16;31600.46
7,02E+16;1199.99
7,02E+16;0
7,03E+16;8931.69
7,03E+16;460
7,03E+16;259
7,03E+16;11768.2
7,03E+16;0
7,03E+16;2899
7,04E+16;859.7
7,04E+16;3949.8
7,04E+16;507
7,04E+16;867
7,04E+16;0
7,04E+16;13800
7,04E+16;12416.7
7,04E+16;135920.71
7,04E+16;135
7,05E+16;2230
7,05E+16;1000
7,05E+16;-8746
7,05E+16;0
7,05E+15;15350
7,05E+16;3866.49
7,05E+16;3035
7,05E+16;0
7,05E+15;5390.98
7,05E+15;16735.55
7,06E+16;500
7,06E+16;2475
7,06E+14;226544.56
7,06E+16;0
7,06E+16;0
7,06E+16;45300
7,06E+16;1600
7,06E+16;15731.78
7,06E+15;37098.34
7,06E+16;3943
7,06E+16;199
7,07E+16;0
7,07E+16;2799
7,07E+16;8675.72
7,07E+16;375
7,07E+16;11592.46
7,07E+16;2419.89
7,07E+16;19510.56
7,08E+16;7985.9
7,08E+16;21717
7,09E+16;0
7,09E+16;295
7,09E+16;0
7,10E+16;65929.32
7,10E+16;2156.74
7,10E+16;33665.18
7,10E+16;2534.77
7,10E+16;-789.97
7,10E+16;0
7,10E+16;3768.6
7,10E+16;1038.9
7,10E+15;19521.75
7,10E+15;185
7,10E+16;2913
7,10E+16;0
7,10E+15;57432.35
7,11E+16;399
7,11E+16;0
7,11E+16;0
7,11E+16;1247.2
7,11E+16;-470.08
7,11E+16;3999
7,11E+16;0
7,12E+16;296
7,12E+15;15916
7,12E+16;0
7,12E+16;8245.43
7,12E+16;1203
7,12E+16;2549
7,12E+15;216.75
7,13E+16;0
7,13E+16;10474.91
7,13E+16;0
7,13E+16;4089.15
7,13E+16;0
7,13E+16;0
7,13E+16;27054
7,13E+16;23529.56
7,14E+16;2638
7,14E+15;480
7,14E+16;0
7,14E+16;7210.69
7,14E+16;2804.85
7,14E+16;250
7,15E+16;155
7,15E+16;58468.66
7,15E+16;16236.59
7,15E+16;12629.1
7,15E+16;12000
7,15E+16;198
7,15E+16;0
7,16E+16;10189.76
7,16E+16;1184.81
7,16E+16;0
7,16E+16;1634.53
7,16E+16;229563.42
7,16E+16;2013.25
7,16E+15;350
7,16E+16;0
7,17E+16;13703.75
7,17E+16;2198
7,17E+16;0
7,17E+16;0
7,17E+16;0
7,17E+16;1378.25
7,17E+16;6690.5
7,17E+16;0
7,17E+16;2021.84
7,17E+16;1896.33
7,17E+16;3375
7,18E+16;669.8
7,18E+16;0
7,18E+15;4712.1
7,18E+16;199
7,18E+16;0
7,18E+14;0
7,18E+16;7075
7,18E+16;1314100.48
7,18E+16;0
7,18E+16;23588.28
7,18E+16;455.55
7,19E+16;674
7,19E+16;1506
7,19E+16;0
7,19E+16;714.99
7,19E+16;5257.75
7,19E+16;1444
7,19E+16;1123
7,19E+16;12848
7,20E+16;20778.93
7,20E+16;3999.98
7,20E+16;650
7,20E+16;8497
7,20E+16;2873.75
7,20E+16;900
7,21E+16;0
7,21E+16;145
7,21E+16;8193
7,21E+16;2646.24
7,21E+15;4628.51
7,21E+16;553.5
7,21E+15;-549
7,21E+16;399
7,22E+16;157306.61
7,22E+16;389
7,22E+16;60512.99
7,22E+15;0
7,22E+16;45249.35
7,22E+16;1398
7,23E+16;1731.43
7,23E+16;3361.93
7,23E+16;0
7,23E+15;5950
7,23E+16;21241.26
7,23E+16;284
7,23E+15;0
7,23E+16;6602
7,23E+16;239.9
7,23E+16;19847.75
7,24E+16;108.27
7,24E+16;1987475.62
7,24E+16;615
7,24E+15;5417.32
7,24E+16;479.9
7,24E+16;11642.9
7,24E+16;0
7,24E+15;1287.9
7,24E+16;155296.62
7,24E+16;18744.05
7,25E+16;17236.63
7,25E+16;1423.41
7,25E+16;26794.45
7,25E+15;0
7,25E+16;8218.11
7,25E+16;34109.9
7,26E+16;5282.46
7,26E+15;2738.79
7,26E+16;1299.75
7,26E+16;95
7,26E+16;21034.35
7,26E+16;1036.05
7,26E+15;1249
7,26E+16;1598
7,26E+16;3175
7,26E+16;9516.87
7,26E+16;0
7,26E+16;15576
7,27E+16;10616.36
7,27E+16;60
7,27E+16;979.37
7,27E+15;0
7,27E+16;6265
7,27E+15;419.99
7,27E+16;249
7,27E+16;11431
7,28E+16;0
7,28E+16;8029
7,28E+16;0
7,28E+16;63492.44
7,29E+16;13916.85
7,29E+15;24987.14
7,29E+16;1888
7,30E+15;0
7,30E+16;0
7,30E+16;2683.3
7,31E+16;660
7,31E+16;13860.99
7,31E+16;4566.25
7,32E+16;1249.5
7,32E+16;6599
7,32E+16;7999
7,33E+16;1149.99
7,33E+16;1988
7,34E+15;870
7,34E+16;0
7,34E+16;3990
7,34E+16;0
7,34E+16;15090
7,35E+16;38014.12
7,35E+16;0
7,35E+16;36918.98
7,35E+16;13037
7,35E+16;5715
7,35E+16;3627
7,35E+15;219
7,36E+16;31279
7,36E+16;80966.89
7,36E+16;450
7,36E+16;55089.12
7,36E+16;399.99
7,36E+16;12217.9
7,36E+16;1998.99
7,36E+16;230
7,37E+16;2850
7,37E+16;0
7,37E+16;7957
7,37E+16;2759.4
7,37E+16;597
7,37E+16;14996.91
7,37E+16;8115.67
7,38E+16;1048
7,38E+16;7900
7,38E+15;2136.28
7,39E+16;481.9
7,39E+16;3099
7,39E+16;1550553.09
7,39E+16;3345
7,39E+16;0
7,39E+16;819
7,39E+15;0
7,39E+16;2709.63
7,39E+16;16440.1
7,39E+16;3598
7,39E+15;7596.43
7,39E+16;0
7,40E+16;2598
7,40E+16;10273.5
7,40E+16;15219.42
7,40E+16;2603
7,40E+16;318
7,40E+16;100405.87
7,40E+15;7496.98
7,40E+16;711.1
7,40E+16;0
7,40E+16;11796.46
7,41E+16;9314.28
7,41E+16;0
7,42E+16;0
7,42E+16;3238.19
7,42E+16;2529
7,42E+16;3180
7,43E+16;2796
7,43E+16;0
7,43E+16;894
7,43E+16;9911.92
7,43E+16;14803.81
7,44E+16;-620
7,44E+15;3939.1
7,44E+16;38852.13
7,44E+16;-4890
7,44E+16;10834.03
7,44E+16;4567
7,44E+16;16340
7,44E+16;42083.57
7,44E+16;0
7,45E+16;0
7,45E+16;19649.61
7,45E+16;310.17
7,45E+16;940
7,45E+16;6108.69
7,45E+16;23159
7,46E+16;2198
7,46E+16;0
7,46E+16;9649
7,46E+16;0
7,46E+16;6544.94
7,47E+16;0
7,47E+16;0
7,47E+16;2283.32
7,47E+16;3192.9
7,47E+16;-5507.21
7,47E+16;975.1
7,47E+15;44652.95
7,48E+16;10176
7,48E+16;1892.17
7,48E+16;22598
7,49E+16;2650.5
7,49E+16;5204.8
7,49E+16;5823.61
7,49E+16;0
7,49E+16;2560
7,50E+16;9458.81
7,50E+16;0
7,50E+16;422.9
7,50E+16;2288.83
7,50E+16;9381.37
7,51E+16;0
7,51E+16;4840
7,51E+15;1417
7,51E+16;5755.99
7,51E+16;2540.72
7,51E+16;72997
7,51E+16;3201.26
7,51E+16;6491.08
7,51E+16;0
7,52E+16;4570.94
7,52E+16;1804.7
7,52E+16;0
7,52E+16;32488.84
7,52E+15;1988
7,52E+16;6656.66
7,53E+16;755
7,53E+16;20499.15
7,53E+16;19657.2
7,54E+16;19032.47
7,54E+16;188.9
7,54E+16;38398.95
7,54E+16;1499
7,55E+16;102571.5
7,55E+16;41551.47
7,55E+16;-279.99
7,55E+16;912.7
7,55E+15;0
7,55E+16;-549
7,55E+16;9692.18
7,55E+16;112943.15
7,55E+16;0
7,55E+16;289.9
7,56E+16;152661.96
7,56E+16;2504
7,56E+16;950
7,57E+16;57845
7,57E+16;89.9
7,57E+16;2598
7,57E+16;156
7,57E+16;0
7,58E+16;265
7,58E+16;107606.8
7,58E+16;4000
7,58E+16;2480.25
7,58E+16;14892.17
7,58E+16;0
7,59E+16;22150
7,59E+16;2061.71
7,59E+15;0
7,59E+16;4249
7,60E+16;13438
7,60E+16;0
7,60E+16;0
7,60E+16;3175
7,60E+16;0
7,60E+16;0
7,61E+15;21725.98
7,61E+16;0
7,61E+16;3198
7,61E+14;699.9
7,61E+16;210
7,61E+16;5290
7,61E+16;3185
7,61E+16;9581.46
7,61E+16;12597.66
7,62E+16;549
7,62E+16;0
7,62E+16;3394.65
7,62E+16;790
7,62E+16;0
7,62E+16;0
7,65E+16;4797
7,65E+16;399.99
7,65E+16;0
7,66E+16;3436.41
7,66E+16;0
7,66E+16;15999.5
7,67E+16;8286.67
7,67E+16;22270.03
7,67E+16;7997.3
7,67E+15;0
7,68E+16;1888.6
7,69E+16;2499.99
7,69E+16;3377
7,69E+16;7975
7,69E+16;10470
7,69E+16;2939.1
7,69E+16;2250
7,70E+16;738039.9
7,70E+15;10004.34
7,70E+16;21204.85
7,71E+16;1970
7,71E+16;0
7,71E+16;0
7,71E+16;16621.95
7,71E+16;7797.5
7,71E+16;57932
7,71E+16;329
7,71E+16;0
7,71E+16;0
7,71E+15;417365.79
7,72E+16;1329.6
7,72E+16;2799.6
7,72E+16;5689.43
7,72E+16;0
7,72E+16;24651.15
7,72E+16;2591.98
7,73E+16;200
7,73E+16;12031.96
7,73E+16;10152.43
7,73E+16;1810.72
7,73E+16;167
7,73E+16;224.9
7,73E+16;500
7,73E+16;0
7,73E+16;0
7,73E+16;0
7,74E+16;293183.09
7,74E+16;0
7,74E+16;0
7,74E+16;525
7,74E+16;17431.3
7,74E+15;9319.44
7,74E+16;75698.1
7,75E+16;3725
7,75E+16;336
7,75E+16;66
7,75E+16;10685.97
7,75E+15;1939.9
7,75E+16;0
7,76E+16;765
7,76E+16;3769
7,76E+16;1607.48
7,76E+16;4080
7,76E+16;220
7,76E+16;1918
7,76E+16;3591.45
7,76E+16;45937.16
7,77E+16;1862
7,77E+16;0
7,77E+16;3370
7,77E+16;0
7,77E+16;915.81
7,78E+15;1593.98
7,78E+16;134.91
7,78E+16;157.95
7,78E+16;2489.7
7,78E+16;4774
7,78E+15;0
7,78E+16;0
7,78E+14;407.1
7,78E+16;0
7,79E+16;16543.7
7,79E+16;6733
7,79E+16;5336.04
7,79E+16;0
7,80E+16;21043.82
7,80E+16;9131.08
7,80E+16;3388.65
7,80E+16;250
7,80E+16;564.29
7,80E+16;2681.97
7,81E+16;0
7,81E+16;0
7,81E+15;2579.1
7,82E+16;148026.74
7,82E+16;699.8
7,82E+16;10341
7,82E+16;4840
7,82E+16;0
7,82E+16;52390.59
7,82E+16;217138.43
7,82E+16;620
7,82E+16;0
7,82E+16;1100
7,82E+16;868.12
7,82E+16;1865
7,82E+16;0
7,83E+16;20722.89
7,83E+16;16999.9
7,84E+16;41507.93
7,84E+16;0
7,84E+16;1150
7,84E+16;38595.81
7,84E+16;7685.49
7,84E+16;15597.95
7,84E+16;0
7,84E+16;4599.98
7,84E+16;4999.8
7,85E+16;65517.98
7,85E+15;1775
7,85E+16;117
7,85E+16;3750
7,86E+16;81729
7,86E+16;1892
7,86E+16;1909.95
7,86E+16;33804.63
7,86E+16;0
7,86E+16;2788.44
7,86E+16;21936.1
7,86E+16;7252.92
7,86E+16;220
7,86E+16;63394.65
7,86E+16;0
7,86E+16;350
7,87E+16;1500
7,87E+16;0
7,88E+16;7929.44
7,88E+16;63146
7,88E+16;208.7
7,88E+16;345
7,88E+16;16720
7,89E+16;0
7,89E+16;8569.03
7,89E+16;61441.79
7,89E+16;59592.33
7,89E+16;1400
7,89E+16;0
7,89E+16;34867.26
7,89E+16;3118.6
7,89E+16;8925.94
7,90E+16;1395
7,90E+16;1849
7,90E+16;1576.5
7,90E+16;750
7,91E+16;0
7,91E+16;0
7,91E+16;3735
7,91E+16;44598.33
7,91E+16;26104.12
7,91E+16;0
7,91E+16;24917.38
7,91E+16;149
7,92E+16;0
7,92E+15;1621
7,92E+15;1906.9
7,92E+16;9936.63
7,93E+16;0
7,93E+16;0
7,93E+16;0
7,93E+16;6822.4
7,93E+16;0
7,93E+15;379.8
7,93E+15;7930.87
7,93E+16;10039
7,93E+16;1350
7,93E+16;809.99
7,94E+16;-529.9
7,94E+16;0
7,94E+15;10874.85
7,94E+16;1092
7,94E+16;195
7,94E+16;10308
7,94E+16;3393
7,94E+16;9415.34
7,94E+16;12256
7,95E+16;1139.6
7,95E+15;6850
7,95E+16;4043
7,95E+16;31820
7,95E+16;3436
7,95E+15;77737.75
7,96E+16;5058.28
7,96E+16;579.8
7,96E+16;23457.2
7,96E+16;0
7,96E+16;51633.75
7,97E+16;9421.81
7,97E+16;0
7,97E+16;0
7,97E+16;30970.32
7,97E+16;0
7,97E+16;2190
7,97E+16;68476.41
7,97E+16;162.27
7,97E+15;12756.09
7,97E+16;-947
7,98E+15;2449
7,98E+15;136347.85
7,98E+16;12280.24
7,98E+16;3600
7,98E+16;349.9
7,99E+16;0
7,99E+16;0
7,99E+16;0
7,99E+15;4037.61
7,99E+16;0
8,00E+15;5500
8,00E+16;47219.68
8,00E+16;0
8,00E+16;8059.32
8,00E+16;6465.48
8,00E+16;8243
8,01E+16;9673.98
8,01E+16;3393.32
8,01E+16;3000
8,01E+16;5715.58
8,02E+16;757.1
8,02E+16;0
8,02E+16;5255
8,03E+16;135683.18
8,03E+15;-851.1
8,03E+15;1719.67
8,03E+16;3784
8,03E+16;843.9
8,03E+16;4466.89
8,03E+16;0
8,03E+16;682.2
8,03E+16;460.43
8,04E+16;7111.24
8,04E+15;115211.69
8,04E+16;10505.81
8,04E+16;0
8,05E+16;589
8,05E+16;3918
8,05E+16;6853.46
8,05E+16;0
8,05E+16;158457.25
8,05E+16;4989.95
8,05E+16;2736.9
8,06E+15;750
8,06E+16;24169.32
8,06E+16;4290.87
8,06E+16;0
8,06E+16;48073.85
8,06E+16;322.27
8,06E+16;821.3
8,06E+16;2380
8,07E+15;0
8,07E+16;3714.5
8,07E+16;99.9
8,07E+16;219.9
8,07E+16;0
8,07E+16;1762
8,07E+16;12400.55
8,07E+16;12207.01
8,07E+16;849
8,08E+16;40217.7
8,08E+16;300
8,09E+16;8391.6
8,09E+16;2525.83
8,09E+16;300
8,10E+16;449.9
8,10E+16;199.9
8,10E+16;3240
8,10E+16;0
8,10E+16;1602.6
8,10E+16;15080.92
8,10E+16;31123.01
8,10E+16;595
8,11E+16;0
8,11E+16;0
8,11E+16;0
8,12E+16;12571.8
8,12E+15;319
8,12E+16;516
8,12E+16;29194.45
8,12E+16;2584.78
8,12E+16;0
8,12E+16;6277.1
8,12E+16;32839.69
8,13E+16;2805.2
8,13E+16;3807.86
8,13E+16;0
8,13E+16;2688.8
8,14E+16;0
8,15E+16;4184.98
8,15E+16;392.64
8,15E+15;0
8,15E+14;5608.49
8,15E+16;0
8,16E+16;0
8,16E+15;3183.1
8,16E+16;453.65
8,16E+16;24814.02
8,17E+16;1399.5
8,17E+16;8999
8,18E+16;26328.92
8,18E+16;16704.22
8,18E+15;0
8,18E+16;21612.09
8,18E+16;1607.2
8,19E+16;0
8,19E+16;48040.05
8,21E+16;64166.03
8,22E+16;538.04
8,22E+16;1650
8,22E+16;56236.08
8,22E+16;0
8,23E+16;0
8,23E+16;0
8,23E+16;9525.76
8,23E+16;0
8,23E+15;1679.97
8,23E+16;1200
8,23E+16;0
8,24E+16;442115.78
8,24E+16;33513.12
8,24E+16;1350
8,24E+16;0
8,24E+16;481.1
8,25E+16;1400
8,25E+15;350
8,25E+16;7182
8,25E+16;5900
8,25E+16;600
8,25E+16;3050
8,25E+16;0
8,25E+16;28093.87
8,25E+16;499.99
8,26E+16;1310
8,26E+16;11309.91
8,26E+16;116
8,26E+16;0
8,26E+16;2109.4
8,26E+16;998
8,27E+16;4680.18
8,27E+15;351476.78
8,27E+16;897
8,27E+16;500
8,27E+16;400
8,28E+16;379.98
8,28E+16;0
8,28E+16;852.44
8,28E+16;31809.61
8,29E+16;1327.84
8,29E+16;1458.5
8,29E+16;0
8,29E+16;3498
8,29E+15;2699
8,30E+16;1590
8,30E+16;748.18
8,30E+15;68529.05
8,31E+16;0
8,31E+16;4851.36
8,31E+16;8491.3
8,31E+16;117618.32
8,31E+16;79365.13
8,32E+16;28886.53
8,32E+16;0
8,32E+16;-2780
8,32E+16;7802.04
8,32E+16;1149
8,32E+16;227.79
8,33E+16;19072
8,33E+16;386
8,34E+16;630
8,34E+16;998
8,34E+16;4252.51
8,34E+15;1741
8,34E+16;5379.1
8,34E+16;2478
8,35E+16;450
8,35E+16;1599
8,35E+16;1880
8,35E+16;0
8,36E+16;3745.26
8,36E+16;33769
8,36E+16;179.9
8,36E+16;0
8,36E+16;4437.57
8,36E+16;9495
8,37E+15;190
8,37E+16;14111.41
8,37E+15;35651.9
8,38E+16;1129.97
8,38E+16;6399.88
8,38E+15;10081
8,38E+16;524658.33
8,38E+16;13185.56
8,38E+16;32000
8,38E+16;11813.87
8,38E+16;13354.81
8,39E+16;1499
8,39E+15;449
8,39E+16;575
8,39E+16;4200
8,40E+16;4245
8,40E+16;317.7
8,40E+16;9032.5
8,40E+16;300
8,40E+15;35726.07
8,40E+16;15230
8,40E+15;11831.7
8,40E+16;-1507.14
8,40E+16;405
8,40E+16;39805.89
8,41E+16;2385
8,41E+16;4167
8,41E+16;-1734
8,41E+16;1852.3
8,42E+16;3300
8,42E+16;856.23
8,42E+16;11934.15
8,42E+16;4525
8,43E+16;5239.79
8,43E+16;9343.06
8,43E+16;299.95
8,43E+16;24796
8,43E+16;0
8,43E+16;1918.81
8,43E+16;6200
8,44E+16;3952
8,44E+16;26203
8,44E+15;36727.47
8,44E+15;38890.65
8,45E+16;1046.85
8,45E+16;360205.12
8,45E+16;19783.18
8,45E+16;1703
8,46E+16;9371.01
8,46E+15;19370.79
8,46E+16;990
8,46E+15;344.99
8,46E+16;13438.29
8,46E+15;5999
8,46E+16;250
8,46E+16;11515
8,46E+16;82268.61
8,46E+16;610.9
8,46E+16;1145403.39
8,46E+16;276708
8,46E+16;72290
8,46E+16;14448.2
8,47E+16;2473785.48
8,47E+16;16583.02
8,47E+16;1615.4
8,47E+15;6770
8,47E+15;315627.27
8,47E+16;0
8,47E+16;514.64
8,48E+16;0
8,48E+14;3896
8,48E+16;1751.5
8,49E+16;70106.52
8,49E+16;609
8,49E+16;12443.19
8,49E+15;200
8,49E+16;0
8,49E+16;5918
8,50E+16;2991.88
8,50E+16;123987.9
8,50E+16;8792.99
8,50E+16;1678.86
8,50E+15;0
8,50E+16;753.1
8,50E+15;0
8,50E+16;25347.45
8,50E+16;599.7
8,50E+16;467
8,50E+16;3487.98
8,50E+15;11187.26
8,50E+16;11990.53
8,51E+16;43520.47
8,51E+16;0
8,51E+16;0
8,51E+15;34321
8,51E+16;39101.7
8,51E+16;362556.69
8,52E+16;1798
8,52E+16;9980
8,52E+16;0
8,52E+16;0
8,53E+15;2952.83
8,53E+16;505.85
8,54E+16;14276.9
8,54E+16;975.73
8,54E+16;247.97
8,54E+15;749.98
8,54E+16;11106652.89
8,55E+16;899
8,55E+16;31798.61
8,55E+16;0
8,55E+16;0
8,55E+16;0
8,55E+15;1077
8,55E+16;645.74
8,55E+16;7900
8,55E+16;8724
8,55E+16;414.9
8,56E+16;8114.75
8,56E+16;349
8,57E+16;5448.98
8,57E+16;600
8,57E+15;-349
8,59E+16;2259
8,59E+16;2053.73
8,59E+16;19009
8,59E+16;33696.12
8,59E+16;0
8,60E+16;1132.5
8,60E+16;0
8,60E+16;28194.9
8,60E+16;42.5
8,60E+16;2240
8,61E+16;23700
8,61E+16;2257.35
8,61E+16;0
8,62E+16;0
8,63E+16;479.89
8,64E+16;637.98
8,65E+16;0
8,65E+16;17000
8,65E+16;249
8,65E+16;599.98
8,67E+16;1118.01
8,67E+16;9850.5
8,68E+16;947
8,68E+15;268
8,68E+16;12931.75
8,68E+16;4042.22
8,68E+16;0
8,68E+16;1107
8,68E+16;0
8,68E+16;0
8,69E+16;9162.6
8,69E+16;650100.92
8,69E+15;2223.99
8,69E+16;-44.5
8,69E+16;-42895.94
8,69E+16;13771.75
8,69E+16;927.11
8,69E+16;21728.03
8,69E+15;125
8,69E+16;9132
8,70E+16;0
8,70E+16;260
8,71E+16;8736.33
8,71E+16;2965
8,71E+16;26229.9
8,71E+16;2870
8,71E+16;5856.8
8,71E+16;12380.88
8,71E+16;0
8,71E+16;119997
8,72E+16;0
8,72E+16;0
8,72E+16;0
8,72E+16;8047.61
8,72E+16;44243.7
8,72E+16;1849
8,73E+16;3615
8,73E+16;3336
8,73E+16;1971
8,73E+16;447
8,73E+16;16984.8
8,73E+16;0
8,73E+16;3200
8,74E+15;0
8,74E+16;3149.16
8,74E+16;462
8,74E+16;11372.93
8,74E+16;107780.9
8,75E+16;358
8,75E+16;1127.92
8,75E+16;3899
8,75E+16;1100
8,75E+16;1049
8,76E+16;14148.7
8,76E+16;13988.76
8,76E+16;4622.6
8,76E+16;1899
8,77E+16;8292.28
8,77E+15;0
8,78E+16;71746.78
8,78E+16;899
8,78E+15;7500
8,78E+16;2663.24
8,79E+16;51576.61
8,79E+16;380
8,79E+16;998
8,79E+16;38933.18
8,79E+15;6450
8,79E+16;20752.68
8,79E+16;900
8,80E+16;3446578.55
8,80E+16;13504.65
8,80E+16;0
8,80E+16;63151.38
8,80E+16;2695.29
8,80E+16;4816.11
8,81E+16;3252
8,81E+16;5251.69
8,81E+16;18041.5
8,81E+15;249.99
8,82E+16;22082.46
8,82E+16;0
8,83E+16;1780
8,83E+15;0
8,83E+16;9900
8,83E+16;2669.9
8,83E+16;2869.2
8,83E+16;1390
8,83E+16;3830
8,83E+16;0
8,84E+16;195
8,84E+16;4320
8,84E+16;0
8,84E+16;799.9
8,84E+16;2873.19
8,84E+16;159.9
8,85E+16;29219.33
8,85E+16;4683
8,85E+16;-271.33
8,86E+16;667.9
8,86E+16;0
8,86E+16;1720
8,86E+16;10291.59
8,86E+16;2610.02
8,86E+16;9888.33
8,86E+16;8314.73
8,86E+16;939.9
8,86E+16;3517
8,86E+16;2701.89
8,87E+15;0
8,87E+16;370
8,87E+16;0
8,88E+16;0
8,88E+16;0
8,88E+16;2119
8,88E+16;1799.6
8,88E+16;8110.62
8,88E+16;5438.33
8,88E+16;712.97
8,89E+16;1578
8,89E+16;5071.08
8,89E+16;1000
8,89E+16;0
8,89E+16;458478.5
8,89E+16;723.49
8,90E+16;1330
8,90E+16;0
8,90E+16;0
8,90E+16;449.9
8,91E+16;79.9
8,91E+16;0
8,91E+16;149.99
8,92E+16;1198
8,92E+16;1305.9
8,93E+16;7963.33
8,93E+16;638
8,93E+15;199
8,93E+16;388.4
8,93E+16;-4091
8,93E+16;1230.72
8,93E+16;9298
8,93E+16;555
8,93E+16;249
8,93E+16;169.99
8,93E+16;124.9
8,93E+15;5374.94
8,93E+16;0
8,93E+16;3871.53
8,93E+16;5509.8
8,94E+16;119
8,95E+16;8513
8,95E+16;25437
8,95E+16;467.9
8,95E+16;2971.52
8,95E+16;7312.99
8,96E+16;0
8,96E+16;360
8,97E+16;0
8,97E+16;1976
8,97E+16;16076.98
8,98E+15;6129.27
8,98E+16;6683.09
8,99E+16;20578.07
8,99E+16;1898
8,99E+16;1144.6
8,99E+16;2284.7
8,99E+16;369511.53
8,99E+16;0
8,99E+16;9327.46
9,00E+16;0
9,00E+16;2835.5
9,00E+16;13257.19
9,00E+16;10728.46
9,00E+16;5700
9,00E+16;700
9,00E+16;6576.88
9,00E+16;747.25
9,01E+15;149.9
9,01E+16;6087.73
9,01E+15;26750.19
9,01E+16;28400.4
9,02E+16;599.7
9,02E+16;656
9,02E+16;24846.89
9,02E+16;0
9,02E+16;709409.9
9,03E+16;18059.05
9,04E+16;796
9,04E+16;22347.92
9,04E+16;194300.1
9,04E+16;1619.7
9,05E+16;5498
9,05E+16;17750
9,05E+16;799.92
9,05E+16;867.2
9,05E+16;9375
9,05E+16;4937.58
9,06E+16;8790.42
9,06E+16;2827.33
9,06E+16;26041.47
9,07E+16;831.8
9,07E+16;8221
9,07E+16;6380
9,07E+16;30610
9,08E+16;0
9,08E+16;0
9,09E+16;14726.9
9,09E+16;52944.63
9,09E+16;21313
9,10E+16;0
9,10E+16;126430.47
9,10E+16;5165.11
9,10E+16;0
9,11E+16;0
9,11E+16;0
9,11E+16;0
